village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot
32.17.09.2010,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.09,BATUJAJAR,GIRIASIH,,40561,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40761,40561,40561,40561;40761,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.09.2010;open_data_jabar:32.17.09.2010;kodepos_dev:32.17.09.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5294;open_data_jabar:23229;kodepos_dev:5294,2026-08-11
32.17.10.2001,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,CIPATIK,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2001;open_data_jabar:32.17.10.2001;kodepos_dev:32.17.10.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5295;open_data_jabar:23230;kodepos_dev:5295,2026-08-11
32.17.10.2002,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,CITAPEN,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2002;open_data_jabar:32.17.10.2002;kodepos_dev:32.17.10.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5296;open_data_jabar:23231;kodepos_dev:5296,2026-08-11
32.17.10.2003,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,CIHAMPELAS,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2003;open_data_jabar:32.17.10.2003;kodepos_dev:32.17.10.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5297;open_data_jabar:23232;kodepos_dev:5297,2026-08-11
32.17.10.2004,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,MEKARJAYA,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2004;open_data_jabar:32.17.10.2004;kodepos_dev:32.17.10.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5298;open_data_jabar:23233;kodepos_dev:5298,2026-08-11
32.17.10.2005,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,MEKARMUKTI,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2005;open_data_jabar:32.17.10.2005;kodepos_dev:32.17.10.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5299;open_data_jabar:23234;kodepos_dev:5299,2026-08-11
32.17.10.2006,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,PATARUMAN,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2006;open_data_jabar:32.17.10.2006;kodepos_dev:32.17.10.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5300;open_data_jabar:23235;kodepos_dev:5300,2026-08-11
32.17.10.2007,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,SITUWANGI,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2007;open_data_jabar:32.17.10.2007;kodepos_dev:32.17.10.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5301;open_data_jabar:23236;kodepos_dev:5301,2026-08-11
32.17.10.2008,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,SINGAJAYA,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2008;open_data_jabar:32.17.10.2008;kodepos_dev:32.17.10.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5302;open_data_jabar:23238;kodepos_dev:5302,2026-08-11
32.17.10.2009,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,TANJUNGWANGI,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2009;open_data_jabar:32.17.10.2009;kodepos_dev:32.17.10.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5303;open_data_jabar:23239;kodepos_dev:5303,2026-08-11
32.17.10.2010,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.10,CIHAMPELAS,TANJUNGJAYA,,40562,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40767,40562,40562,40562;40767,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.10.2010;open_data_jabar:32.17.10.2010;kodepos_dev:32.17.10.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5304;open_data_jabar:23240;kodepos_dev:5304,2026-08-11
32.17.11.2001,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,CILILIN,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2001;open_data_jabar:32.17.11.2001;kodepos_dev:32.17.11.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5305;open_data_jabar:23241;kodepos_dev:5305,2026-08-11
32.17.11.2002,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,BUDIHARJA,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2002;open_data_jabar:32.17.11.2002;kodepos_dev:32.17.11.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5306;open_data_jabar:23242;kodepos_dev:5306,2026-08-11
32.17.11.2003,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,BATULAYANG,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2003;open_data_jabar:32.17.11.2003;kodepos_dev:32.17.11.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5307;open_data_jabar:23243;kodepos_dev:5307,2026-08-11
32.17.11.2004,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,BONGAS,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2004;open_data_jabar:32.17.11.2004;kodepos_dev:32.17.11.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5308;open_data_jabar:23244;kodepos_dev:5308,2026-08-11
32.17.11.2005,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,KARANGANYAR,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2005;open_data_jabar:32.17.11.2005;kodepos_dev:32.17.11.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5309;open_data_jabar:23245;kodepos_dev:5309,2026-08-11
32.17.11.2006,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,KARANGTANJUNG,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2006;open_data_jabar:32.17.11.2006;kodepos_dev:32.17.11.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5310;open_data_jabar:23246;kodepos_dev:5310,2026-08-11
32.17.11.2007,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,KARYAMUKTI,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2007;open_data_jabar:32.17.11.2007;kodepos_dev:32.17.11.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5311;open_data_jabar:23247;kodepos_dev:5311,2026-08-11
32.17.11.2008,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,KIDANGPANANJUNG,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2008;open_data_jabar:32.17.11.2008;kodepos_dev:32.17.11.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5312;open_data_jabar:23249;kodepos_dev:5312,2026-08-11
32.17.11.2009,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,MUKAPAYUNG,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2009;open_data_jabar:32.17.11.2009;kodepos_dev:32.17.11.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5313;open_data_jabar:23250;kodepos_dev:5313,2026-08-11
32.17.11.2010,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,NANGGERANG,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2010;open_data_jabar:32.17.11.2010;kodepos_dev:32.17.11.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5314;open_data_jabar:23251;kodepos_dev:5314,2026-08-11
32.17.11.2011,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.11,CILILIN,RANCAPANGGUNG,,,,,40762,40562,40567,40562;40567;40762,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.17.11.2011;open_data_jabar:32.17.11.2011;kodepos_dev:32.17.11.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5315;open_data_jabar:23252;kodepos_dev:5315,2026-08-11
32.17.12.2001,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,SARINAGEN,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2001;open_data_jabar:32.17.12.2001;kodepos_dev:32.17.12.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5316;open_data_jabar:23253;kodepos_dev:5316,2026-08-11
32.17.12.2002,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,BARANANGSIANG,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2002;open_data_jabar:32.17.12.2002;kodepos_dev:32.17.12.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5317;open_data_jabar:23254;kodepos_dev:5317,2026-08-11
32.17.12.2003,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,CITALEM,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2003;open_data_jabar:32.17.12.2003;kodepos_dev:32.17.12.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5318;open_data_jabar:23255;kodepos_dev:5318,2026-08-11
32.17.12.2004,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,CIJENUK,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2004;open_data_jabar:32.17.12.2004;kodepos_dev:32.17.12.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5319;open_data_jabar:23256;kodepos_dev:5319,2026-08-11
32.17.12.2005,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,CIJAMBU,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2005;open_data_jabar:32.17.12.2005;kodepos_dev:32.17.12.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5320;open_data_jabar:23257;kodepos_dev:5320,2026-08-11
32.17.12.2006,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,CIBENDA,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2006;open_data_jabar:32.17.12.2006;kodepos_dev:32.17.12.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5321;open_data_jabar:23258;kodepos_dev:5321,2026-08-11
32.17.12.2007,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,CINTAASIH,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2007;open_data_jabar:32.17.12.2007;kodepos_dev:32.17.12.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5322;open_data_jabar:23260;kodepos_dev:5322,2026-08-11
32.17.12.2008,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,CICANGKANGHILIR,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2008;open_data_jabar:32.17.12.2008;kodepos_dev:32.17.12.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5323;open_data_jabar:23261;kodepos_dev:5323,2026-08-11
32.17.12.2009,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,GIRIMUKTI,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2009;open_data_jabar:32.17.12.2009;kodepos_dev:32.17.12.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5324;open_data_jabar:23262;kodepos_dev:5324,2026-08-11
32.17.12.2010,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,KARANGSARI,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2010;open_data_jabar:32.17.12.2010;kodepos_dev:32.17.12.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5325;open_data_jabar:23263;kodepos_dev:5325,2026-08-11
32.17.12.2011,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,MEKARSARI,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2011;open_data_jabar:32.17.12.2011;kodepos_dev:32.17.12.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5326;open_data_jabar:23264;kodepos_dev:5326,2026-08-11
32.17.12.2012,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,NEGLASARI,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2012;open_data_jabar:32.17.12.2012;kodepos_dev:32.17.12.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5327;open_data_jabar:23265;kodepos_dev:5327,2026-08-11
32.17.12.2013,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,SIRNAGALIH,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2013;open_data_jabar:32.17.12.2013;kodepos_dev:32.17.12.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5328;open_data_jabar:23266;kodepos_dev:5328,2026-08-11
32.17.12.2014,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.12,CIPONGKOR,SUKAMULYA,,40564,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40764,40564,40564,40564;40764,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.12.2014;open_data_jabar:32.17.12.2014;kodepos_dev:32.17.12.2014,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5329;open_data_jabar:23267;kodepos_dev:5329,2026-08-11
32.17.13.2001,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.13,RONGGA,CIBEDUG,,40566,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40766,40566,40566,40566;40766,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.13.2001;open_data_jabar:32.17.13.2001;kodepos_dev:32.17.13.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5330;open_data_jabar:23268;kodepos_dev:5330,2026-08-11
32.17.13.2002,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.13,RONGGA,BOJONG,,40566,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40766,40566,40566,40566;40766,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.13.2002;open_data_jabar:32.17.13.2002;kodepos_dev:32.17.13.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5331;open_data_jabar:23269;kodepos_dev:5331,2026-08-11
32.17.13.2003,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.13,RONGGA,BOJONGSALAM,,40566,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40766,40566,40566,40566;40766,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.13.2003;open_data_jabar:32.17.13.2003;kodepos_dev:32.17.13.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5332;open_data_jabar:23271;kodepos_dev:5332,2026-08-11
32.17.13.2004,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.13,RONGGA,CIBITUNG,,40566,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40766,40566,40566,40566;40766,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.13.2004;open_data_jabar:32.17.13.2004;kodepos_dev:32.17.13.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5333;open_data_jabar:23272;kodepos_dev:5333,2026-08-11
32.17.13.2005,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.13,RONGGA,CICADAS,,40566,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40766,40566,40566,40566;40766,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.13.2005;open_data_jabar:32.17.13.2005;kodepos_dev:32.17.13.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5334;open_data_jabar:23273;kodepos_dev:5334,2026-08-11
32.17.13.2006,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.13,RONGGA,CINENGAH,,40566,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40766,40566,40566,40566;40766,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.13.2006;open_data_jabar:32.17.13.2006;kodepos_dev:32.17.13.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5335;open_data_jabar:23274;kodepos_dev:5335,2026-08-11
32.17.13.2007,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.13,RONGGA,SUKAMANAH,,40566,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40766,40566,40566,40566;40766,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.13.2007;open_data_jabar:32.17.13.2007;kodepos_dev:32.17.13.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5336;open_data_jabar:23275;kodepos_dev:5336,2026-08-11
32.17.13.2008,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.13,RONGGA,SUKARESMI,,40566,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40766,40566,40566,40566;40766,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.13.2008;open_data_jabar:32.17.13.2008;kodepos_dev:32.17.13.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5337;open_data_jabar:23276;kodepos_dev:5337,2026-08-11
32.17.14.2001,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.14,SINDANGKERTA,CINTAKARYA,,40563,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40763,40563,40563,40563;40763,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.14.2001;open_data_jabar:32.17.14.2001;kodepos_dev:32.17.14.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5338;open_data_jabar:23277;kodepos_dev:5338,2026-08-11
32.17.14.2002,32,JAWA BARAT,32.17,KAB. BANDUNG BARAT,32.17.14,SINDANGKERTA,SINDANGKERTA,,40563,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40763,40563,40563,40563;40763,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.17.14.2002;open_data_jabar:32.17.14.2002;kodepos_dev:32.17.14.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5339;open_data_jabar:23278;kodepos_dev:5339,2026-08-11
